timestamp,cluster,total_power_kw,irradiance,day
07:05:00,CLUSTER01,4.38,0.0,01062024
07:10:00,CLUSTER01,46.85,0.0,01062024
07:15:00,CLUSTER01,18.520000000000003,0.0,01062024
07:20:00,CLUSTER01,32.45,0.003,01062024
07:25:00,CLUSTER01,40.65,0.003,01062024
07:30:00,CLUSTER01,56.03,0.005,01062024
07:35:00,CLUSTER01,70.91000000000001,0.007,01062024
07:40:00,CLUSTER01,76.1,0.008,01062024
07:45:00,CLUSTER01,88.31,0.011,01062024
07:50:00,CLUSTER01,104.2,0.014,01062024
07:55:00,CLUSTER01,124.99,0.045,01062024
08:00:00,CLUSTER01,139.23999999999998,0.053,01062024
08:05:00,CLUSTER01,159.59,0.099,01062024
08:10:00,CLUSTER01,173.18,0.105,01062024
08:15:00,CLUSTER01,204.3,0.134,01062024
08:20:00,CLUSTER01,217.48999999999998,0.18,01062024
08:25:00,CLUSTER01,232.37,0.21,01062024
08:30:00,CLUSTER01,242.94000000000003,0.203,01062024
08:35:00,CLUSTER01,258.17,0.214,01062024
08:40:00,CLUSTER01,258.43,0.284,01062024
08:45:00,CLUSTER01,258.43,0.284,01062024
08:50:00,CLUSTER01,258.43,0.284,01062024
08:55:00,CLUSTER01,258.43,0.284,01062024
09:00:00,CLUSTER01,258.43,0.284,01062024
09:05:00,CLUSTER01,258.43,0.284,01062024
09:10:00,CLUSTER01,258.43,0.284,01062024
09:15:00,CLUSTER01,258.43,0.284,01062024
09:20:00,CLUSTER01,258.43,0.284,01062024
09:25:00,CLUSTER01,258.43,0.284,01062024
09:30:00,CLUSTER01,258.43,0.284,01062024
09:35:00,CLUSTER01,258.43,0.284,01062024
09:40:00,CLUSTER01,258.43,0.284,01062024
09:45:00,CLUSTER01,258.43,0.284,01062024
09:50:00,CLUSTER01,258.43,0.284,01062024
09:55:00,CLUSTER01,258.43,0.284,01062024
10:00:00,CLUSTER01,258.43,0.284,01062024
10:05:00,CLUSTER01,258.43,0.284,01062024
10:10:00,CLUSTER01,258.43,0.284,01062024
10:15:00,CLUSTER01,258.43,0.284,01062024
10:20:00,CLUSTER01,258.43,0.284,01062024
10:25:00,CLUSTER01,258.43,0.284,01062024
10:30:00,CLUSTER01,258.43,0.284,01062024
10:35:00,CLUSTER01,258.43,0.284,01062024
10:40:00,CLUSTER01,258.43,0.284,01062024
10:45:00,CLUSTER01,258.43,0.284,01062024
10:50:00,CLUSTER01,258.43,0.284,01062024
10:55:00,CLUSTER01,258.43,0.284,01062024
11:00:00,CLUSTER01,258.43,0.284,01062024
11:05:00,CLUSTER01,258.43,0.284,01062024
11:10:00,CLUSTER01,258.43,0.284,01062024
11:15:00,CLUSTER01,258.43,0.284,01062024
11:20:00,CLUSTER01,258.43,0.284,01062024
11:25:00,CLUSTER01,258.43,0.284,01062024
11:30:00,CLUSTER01,258.43,0.284,01062024
11:35:00,CLUSTER01,258.43,0.284,01062024
11:40:00,CLUSTER01,258.43,0.284,01062024
11:45:00,CLUSTER01,258.43,0.284,01062024
11:50:00,CLUSTER01,258.43,0.284,01062024
11:55:00,CLUSTER01,258.43,0.284,01062024
12:00:00,CLUSTER01,258.43,0.284,01062024
12:05:00,CLUSTER01,258.43,2.222,01062024
12:10:00,CLUSTER01,258.43,2.222,01062024
12:15:00,CLUSTER01,258.43,2.222,01062024
12:20:00,CLUSTER01,258.43,2.222,01062024
12:25:00,CLUSTER01,258.43,2.222,01062024
12:30:00,CLUSTER01,258.43,2.222,01062024
12:35:00,CLUSTER01,258.43,2.222,01062024
12:40:00,CLUSTER01,258.43,2.222,01062024
12:45:00,CLUSTER01,258.43,2.222,01062024
12:50:00,CLUSTER01,258.43,2.222,01062024
12:55:00,CLUSTER01,258.43,2.222,01062024
13:00:00,CLUSTER01,258.43,2.222,01062024
13:05:00,CLUSTER01,258.43,2.222,01062024
13:10:00,CLUSTER01,258.43,2.222,01062024
13:15:00,CLUSTER01,258.43,2.222,01062024
13:20:00,CLUSTER01,258.43,2.222,01062024
13:25:00,CLUSTER01,258.43,2.222,01062024
13:30:00,CLUSTER01,258.43,2.222,01062024
13:35:00,CLUSTER01,258.43,2.222,01062024
13:40:00,CLUSTER01,258.43,2.222,01062024
13:45:00,CLUSTER01,258.43,2.222,01062024
13:50:00,CLUSTER01,258.43,2.222,01062024
13:55:00,CLUSTER01,258.43,2.222,01062024
14:00:00,CLUSTER01,258.43,2.222,01062024
14:05:00,CLUSTER01,258.43,2.222,01062024
14:10:00,CLUSTER01,258.43,2.222,01062024
14:15:00,CLUSTER01,258.43,2.222,01062024
14:20:00,CLUSTER01,258.43,2.222,01062024
14:25:00,CLUSTER01,258.43,2.222,01062024
14:30:00,CLUSTER01,258.43,2.222,01062024
14:35:00,CLUSTER01,258.43,2.222,01062024
14:40:00,CLUSTER01,258.43,2.222,01062024
14:45:00,CLUSTER01,258.43,2.222,01062024
14:50:00,CLUSTER01,258.43,2.222,01062024
14:55:00,CLUSTER01,258.43,2.222,01062024
15:00:00,CLUSTER01,258.43,2.222,01062024
15:05:00,CLUSTER01,258.43,2.222,01062024
15:10:00,CLUSTER01,258.43,2.222,01062024
15:15:00,CLUSTER01,258.43,2.222,01062024
15:20:00,CLUSTER01,258.43,2.222,01062024
15:25:00,CLUSTER01,258.43,2.222,01062024
15:30:00,CLUSTER01,258.43,2.222,01062024
15:35:00,CLUSTER01,258.43,2.222,01062024
15:40:00,CLUSTER01,258.43,2.222,01062024
15:45:00,CLUSTER01,258.43,2.222,01062024
15:50:00,CLUSTER01,258.43,2.222,01062024
15:55:00,CLUSTER01,258.43,2.222,01062024
16:00:00,CLUSTER01,258.43,2.222,01062024
16:05:00,CLUSTER01,258.43,6.8,01062024
16:10:00,CLUSTER01,258.43,6.8,01062024
16:15:00,CLUSTER01,258.43,6.8,01062024
16:20:00,CLUSTER01,258.43,6.8,01062024
16:25:00,CLUSTER01,258.43,6.8,01062024
16:30:00,CLUSTER01,258.43,6.8,01062024
16:35:00,CLUSTER01,258.43,6.8,01062024
16:40:00,CLUSTER01,258.43,6.8,01062024
16:45:00,CLUSTER01,258.43,6.8,01062024
16:50:00,CLUSTER01,258.43,6.8,01062024
16:55:00,CLUSTER01,258.43,6.8,01062024
17:00:00,CLUSTER01,258.43,6.8,01062024
17:05:00,CLUSTER01,258.43,6.8,01062024
17:10:00,CLUSTER01,258.43,6.8,01062024
17:15:00,CLUSTER01,258.43,6.8,01062024
17:20:00,CLUSTER01,258.43,6.8,01062024
17:25:00,CLUSTER01,258.43,6.8,01062024
17:30:00,CLUSTER01,258.43,6.8,01062024
17:35:00,CLUSTER01,258.43,6.8,01062024
17:40:00,CLUSTER01,258.43,6.8,01062024
17:45:00,CLUSTER01,258.43,6.8,01062024
17:50:00,CLUSTER01,258.43,6.8,01062024
17:55:00,CLUSTER01,258.43,6.8,01062024
18:00:00,CLUSTER01,258.43,6.8,01062024
18:05:00,CLUSTER01,258.43,6.8,01062024
18:10:00,CLUSTER01,258.43,6.8,01062024
18:15:00,CLUSTER01,258.43,6.8,01062024
18:20:00,CLUSTER01,258.43,6.8,01062024
18:25:00,CLUSTER01,258.43,6.8,01062024
18:30:00,CLUSTER01,258.43,6.8,01062024
18:35:00,CLUSTER01,258.43,6.8,01062024
18:40:00,CLUSTER01,258.43,6.8,01062024
18:45:00,CLUSTER01,258.43,6.8,01062024
18:50:00,CLUSTER01,258.43,6.8,01062024
18:55:00,CLUSTER01,258.43,6.8,01062024
19:00:00,CLUSTER01,258.43,6.8,01062024
19:05:00,CLUSTER01,258.43,6.8,01062024
19:10:00,CLUSTER01,258.43,6.8,01062024
19:15:00,CLUSTER01,258.43,6.8,01062024
19:20:00,CLUSTER01,258.43,6.8,01062024
19:25:00,CLUSTER01,258.43,6.8,01062024
19:30:00,CLUSTER01,258.43,6.8,01062024
19:35:00,CLUSTER01,258.43,6.8,01062024
19:40:00,CLUSTER01,258.43,6.8,01062024
19:45:00,CLUSTER01,258.43,6.8,01062024
19:50:00,CLUSTER01,258.43,6.8,01062024
19:55:00,CLUSTER01,258.43,6.8,01062024
07:05:00,CLUSTER02,4.68,0.0,01062024
07:10:00,CLUSTER02,70.82000000000001,0.0,01062024
07:15:00,CLUSTER02,22.14,0.0,01062024
07:20:00,CLUSTER02,31.18,0.003,01062024
07:25:00,CLUSTER02,41.9,0.003,01062024
07:30:00,CLUSTER02,52.61,0.005,01062024
07:35:00,CLUSTER02,63.919999999999995,0.007,01062024
07:40:00,CLUSTER02,76.1,0.008,01062024
07:45:00,CLUSTER02,82.89,0.011,01062024
07:50:00,CLUSTER02,100.15,0.014,01062024
07:55:00,CLUSTER02,111.77000000000001,0.045,01062024
08:00:00,CLUSTER02,125.77,0.053,01062024
08:05:00,CLUSTER02,150.32,0.099,01062024
08:10:00,CLUSTER02,167.0,0.105,01062024
08:15:00,CLUSTER02,187.66,0.134,01062024
08:20:00,CLUSTER02,205.95999999999998,0.18,01062024
08:25:00,CLUSTER02,213.54,0.21,01062024
08:30:00,CLUSTER02,226.57999999999998,0.203,01062024
08:35:00,CLUSTER02,239.55,0.214,01062024
08:40:00,CLUSTER02,239.77,0.284,01062024
08:45:00,CLUSTER02,239.77,0.284,01062024
08:50:00,CLUSTER02,239.77,0.284,01062024
08:55:00,CLUSTER02,239.77,0.284,01062024
09:00:00,CLUSTER02,239.77,0.284,01062024
09:05:00,CLUSTER02,239.77,0.284,01062024
09:10:00,CLUSTER02,239.77,0.284,01062024
09:15:00,CLUSTER02,239.77,0.284,01062024
09:20:00,CLUSTER02,239.77,0.284,01062024
09:25:00,CLUSTER02,239.77,0.284,01062024
09:30:00,CLUSTER02,239.77,0.284,01062024
09:35:00,CLUSTER02,239.77,0.284,01062024
09:40:00,CLUSTER02,239.77,0.284,01062024
09:45:00,CLUSTER02,239.77,0.284,01062024
09:50:00,CLUSTER02,239.77,0.284,01062024
09:55:00,CLUSTER02,239.77,0.284,01062024
10:00:00,CLUSTER02,239.77,0.284,01062024
10:05:00,CLUSTER02,239.77,0.284,01062024
10:10:00,CLUSTER02,239.77,0.284,01062024
10:15:00,CLUSTER02,239.77,0.284,01062024
10:20:00,CLUSTER02,239.77,0.284,01062024
10:25:00,CLUSTER02,239.77,0.284,01062024
10:30:00,CLUSTER02,239.77,0.284,01062024
10:35:00,CLUSTER02,239.77,0.284,01062024
10:40:00,CLUSTER02,239.77,0.284,01062024
10:45:00,CLUSTER02,239.77,0.284,01062024
10:50:00,CLUSTER02,239.77,0.284,01062024
10:55:00,CLUSTER02,239.77,0.284,01062024
11:00:00,CLUSTER02,239.77,0.284,01062024
11:05:00,CLUSTER02,239.77,0.284,01062024
11:10:00,CLUSTER02,239.77,0.284,01062024
11:15:00,CLUSTER02,239.77,0.284,01062024
11:20:00,CLUSTER02,239.77,0.284,01062024
11:25:00,CLUSTER02,239.77,0.284,01062024
11:30:00,CLUSTER02,239.77,0.284,01062024
11:35:00,CLUSTER02,239.77,0.284,01062024
11:40:00,CLUSTER02,239.77,0.284,01062024
11:45:00,CLUSTER02,239.77,0.284,01062024
11:50:00,CLUSTER02,239.77,0.284,01062024
11:55:00,CLUSTER02,239.77,0.284,01062024
12:00:00,CLUSTER02,239.77,0.284,01062024
12:05:00,CLUSTER02,239.77,2.222,01062024
12:10:00,CLUSTER02,239.77,2.222,01062024
12:15:00,CLUSTER02,239.77,2.222,01062024
12:20:00,CLUSTER02,239.77,2.222,01062024
12:25:00,CLUSTER02,239.77,2.222,01062024
12:30:00,CLUSTER02,239.77,2.222,01062024
12:35:00,CLUSTER02,239.77,2.222,01062024
12:40:00,CLUSTER02,239.77,2.222,01062024
12:45:00,CLUSTER02,239.77,2.222,01062024
12:50:00,CLUSTER02,239.77,2.222,01062024
12:55:00,CLUSTER02,239.77,2.222,01062024
13:00:00,CLUSTER02,239.77,2.222,01062024
13:05:00,CLUSTER02,239.77,2.222,01062024
13:10:00,CLUSTER02,239.77,2.222,01062024
13:15:00,CLUSTER02,239.77,2.222,01062024
13:20:00,CLUSTER02,239.77,2.222,01062024
13:25:00,CLUSTER02,239.77,2.222,01062024
13:30:00,CLUSTER02,239.77,2.222,01062024
13:35:00,CLUSTER02,239.77,2.222,01062024
13:40:00,CLUSTER02,239.77,2.222,01062024
13:45:00,CLUSTER02,239.77,2.222,01062024
13:50:00,CLUSTER02,239.77,2.222,01062024
13:55:00,CLUSTER02,239.77,2.222,01062024
14:00:00,CLUSTER02,239.77,2.222,01062024
14:05:00,CLUSTER02,239.77,2.222,01062024
14:10:00,CLUSTER02,239.77,2.222,01062024
14:15:00,CLUSTER02,239.77,2.222,01062024
14:20:00,CLUSTER02,239.77,2.222,01062024
14:25:00,CLUSTER02,239.77,2.222,01062024
14:30:00,CLUSTER02,239.77,2.222,01062024
14:35:00,CLUSTER02,239.77,2.222,01062024
14:40:00,CLUSTER02,239.77,2.222,01062024
14:45:00,CLUSTER02,239.77,2.222,01062024
14:50:00,CLUSTER02,239.77,2.222,01062024
14:55:00,CLUSTER02,239.77,2.222,01062024
15:00:00,CLUSTER02,239.77,2.222,01062024
15:05:00,CLUSTER02,239.77,2.222,01062024
15:10:00,CLUSTER02,239.77,2.222,01062024
15:15:00,CLUSTER02,239.77,2.222,01062024
15:20:00,CLUSTER02,239.77,2.222,01062024
15:25:00,CLUSTER02,239.77,2.222,01062024
15:30:00,CLUSTER02,239.77,2.222,01062024
15:35:00,CLUSTER02,239.77,2.222,01062024
15:40:00,CLUSTER02,239.77,2.222,01062024
15:45:00,CLUSTER02,239.77,2.222,01062024
15:50:00,CLUSTER02,239.77,2.222,01062024
15:55:00,CLUSTER02,239.77,2.222,01062024
16:00:00,CLUSTER02,239.77,2.222,01062024
16:05:00,CLUSTER02,239.77,6.8,01062024
16:10:00,CLUSTER02,239.77,6.8,01062024
16:15:00,CLUSTER02,239.77,6.8,01062024
16:20:00,CLUSTER02,239.77,6.8,01062024
16:25:00,CLUSTER02,239.77,6.8,01062024
16:30:00,CLUSTER02,239.77,6.8,01062024
16:35:00,CLUSTER02,239.77,6.8,01062024
16:40:00,CLUSTER02,239.77,6.8,01062024
16:45:00,CLUSTER02,239.77,6.8,01062024
16:50:00,CLUSTER02,239.77,6.8,01062024
16:55:00,CLUSTER02,239.77,6.8,01062024
17:00:00,CLUSTER02,239.77,6.8,01062024
17:05:00,CLUSTER02,239.77,6.8,01062024
17:10:00,CLUSTER02,239.77,6.8,01062024
17:15:00,CLUSTER02,239.77,6.8,01062024
17:20:00,CLUSTER02,239.77,6.8,01062024
17:25:00,CLUSTER02,239.77,6.8,01062024
17:30:00,CLUSTER02,239.77,6.8,01062024
17:35:00,CLUSTER02,239.77,6.8,01062024
17:40:00,CLUSTER02,239.77,6.8,01062024
17:45:00,CLUSTER02,239.77,6.8,01062024
17:50:00,CLUSTER02,239.77,6.8,01062024
17:55:00,CLUSTER02,239.77,6.8,01062024
18:00:00,CLUSTER02,239.77,6.8,01062024
18:05:00,CLUSTER02,239.77,6.8,01062024
18:10:00,CLUSTER02,239.77,6.8,01062024
18:15:00,CLUSTER02,239.77,6.8,01062024
18:20:00,CLUSTER02,239.77,6.8,01062024
18:25:00,CLUSTER02,239.77,6.8,01062024
18:30:00,CLUSTER02,239.77,6.8,01062024
18:35:00,CLUSTER02,239.77,6.8,01062024
18:40:00,CLUSTER02,239.77,6.8,01062024
18:45:00,CLUSTER02,239.77,6.8,01062024
18:50:00,CLUSTER02,239.77,6.8,01062024
18:55:00,CLUSTER02,239.77,6.8,01062024
19:00:00,CLUSTER02,239.77,6.8,01062024
19:05:00,CLUSTER02,239.77,6.8,01062024
19:10:00,CLUSTER02,239.77,6.8,01062024
19:15:00,CLUSTER02,239.77,6.8,01062024
19:20:00,CLUSTER02,239.77,6.8,01062024
19:25:00,CLUSTER02,239.77,6.8,01062024
19:30:00,CLUSTER02,239.77,6.8,01062024
19:35:00,CLUSTER02,239.77,6.8,01062024
19:40:00,CLUSTER02,239.77,6.8,01062024
19:45:00,CLUSTER02,239.77,6.8,01062024
19:50:00,CLUSTER02,239.77,6.8,01062024
19:55:00,CLUSTER02,239.77,6.8,01062024
07:05:00,CLUSTER03,4.19,0.0,01062024
07:10:00,CLUSTER03,84.24,0.0,01062024
07:15:00,CLUSTER03,20.98,0.0,01062024
07:20:00,CLUSTER03,32.22,0.003,01062024
07:25:00,CLUSTER03,43.92,0.003,01062024
07:30:00,CLUSTER03,55.730000000000004,0.005,01062024
07:35:00,CLUSTER03,67.33,0.007,01062024
07:40:00,CLUSTER03,80.05,0.008,01062024
07:45:00,CLUSTER03,86.95,0.011,01062024
07:50:00,CLUSTER03,105.85000000000001,0.014,01062024
07:55:00,CLUSTER03,119.75999999999999,0.045,01062024
08:00:00,CLUSTER03,139.28000000000003,0.053,01062024
08:05:00,CLUSTER03,161.69,0.099,01062024
08:10:00,CLUSTER03,176.3,0.105,01062024
08:15:00,CLUSTER03,203.12,0.134,01062024
08:20:00,CLUSTER03,225.29,0.18,01062024
08:25:00,CLUSTER03,234.96999999999997,0.21,01062024
08:30:00,CLUSTER03,250.27,0.203,01062024
08:35:00,CLUSTER03,265.47999999999996,0.214,01062024
08:40:00,CLUSTER03,265.79999999999995,0.284,01062024
08:45:00,CLUSTER03,265.79999999999995,0.284,01062024
08:50:00,CLUSTER03,265.79999999999995,0.284,01062024
08:55:00,CLUSTER03,265.79999999999995,0.284,01062024
09:00:00,CLUSTER03,265.79999999999995,0.284,01062024
09:05:00,CLUSTER03,265.79999999999995,0.284,01062024
09:10:00,CLUSTER03,265.79999999999995,0.284,01062024
09:15:00,CLUSTER03,265.79999999999995,0.284,01062024
09:20:00,CLUSTER03,265.79999999999995,0.284,01062024
09:25:00,CLUSTER03,265.79999999999995,0.284,01062024
09:30:00,CLUSTER03,265.79999999999995,0.284,01062024
09:35:00,CLUSTER03,265.79999999999995,0.284,01062024
09:40:00,CLUSTER03,265.79999999999995,0.284,01062024
09:45:00,CLUSTER03,265.79999999999995,0.284,01062024
09:50:00,CLUSTER03,265.79999999999995,0.284,01062024
09:55:00,CLUSTER03,265.79999999999995,0.284,01062024
10:00:00,CLUSTER03,265.79999999999995,0.284,01062024
10:05:00,CLUSTER03,265.79999999999995,0.284,01062024
10:10:00,CLUSTER03,265.79999999999995,0.284,01062024
10:15:00,CLUSTER03,265.79999999999995,0.284,01062024
10:20:00,CLUSTER03,265.79999999999995,0.284,01062024
10:25:00,CLUSTER03,265.79999999999995,0.284,01062024
10:30:00,CLUSTER03,265.79999999999995,0.284,01062024
10:35:00,CLUSTER03,265.79999999999995,0.284,01062024
10:40:00,CLUSTER03,265.79999999999995,0.284,01062024
10:45:00,CLUSTER03,265.79999999999995,0.284,01062024
10:50:00,CLUSTER03,265.79999999999995,0.284,01062024
10:55:00,CLUSTER03,265.79999999999995,0.284,01062024
11:00:00,CLUSTER03,265.79999999999995,0.284,01062024
11:05:00,CLUSTER03,265.79999999999995,0.284,01062024
11:10:00,CLUSTER03,265.79999999999995,0.284,01062024
11:15:00,CLUSTER03,265.79999999999995,0.284,01062024
11:20:00,CLUSTER03,265.79999999999995,0.284,01062024
11:25:00,CLUSTER03,265.79999999999995,0.284,01062024
11:30:00,CLUSTER03,265.79999999999995,0.284,01062024
11:35:00,CLUSTER03,265.79999999999995,0.284,01062024
11:40:00,CLUSTER03,265.79999999999995,0.284,01062024
11:45:00,CLUSTER03,265.79999999999995,0.284,01062024
11:50:00,CLUSTER03,265.79999999999995,0.284,01062024
11:55:00,CLUSTER03,265.79999999999995,0.284,01062024
12:00:00,CLUSTER03,265.79999999999995,0.284,01062024
12:05:00,CLUSTER03,265.79999999999995,2.222,01062024
12:10:00,CLUSTER03,265.79999999999995,2.222,01062024
12:15:00,CLUSTER03,265.79999999999995,2.222,01062024
12:20:00,CLUSTER03,265.79999999999995,2.222,01062024
12:25:00,CLUSTER03,265.79999999999995,2.222,01062024
12:30:00,CLUSTER03,265.79999999999995,2.222,01062024
12:35:00,CLUSTER03,265.79999999999995,2.222,01062024
12:40:00,CLUSTER03,265.79999999999995,2.222,01062024
12:45:00,CLUSTER03,265.79999999999995,2.222,01062024
12:50:00,CLUSTER03,265.79999999999995,2.222,01062024
12:55:00,CLUSTER03,265.79999999999995,2.222,01062024
13:00:00,CLUSTER03,265.79999999999995,2.222,01062024
13:05:00,CLUSTER03,265.79999999999995,2.222,01062024
13:10:00,CLUSTER03,265.79999999999995,2.222,01062024
13:15:00,CLUSTER03,265.79999999999995,2.222,01062024
13:20:00,CLUSTER03,265.79999999999995,2.222,01062024
13:25:00,CLUSTER03,265.79999999999995,2.222,01062024
13:30:00,CLUSTER03,265.79999999999995,2.222,01062024
13:35:00,CLUSTER03,265.79999999999995,2.222,01062024
13:40:00,CLUSTER03,265.79999999999995,2.222,01062024
13:45:00,CLUSTER03,265.79999999999995,2.222,01062024
13:50:00,CLUSTER03,265.79999999999995,2.222,01062024
13:55:00,CLUSTER03,265.79999999999995,2.222,01062024
14:00:00,CLUSTER03,265.79999999999995,2.222,01062024
14:05:00,CLUSTER03,265.79999999999995,2.222,01062024
14:10:00,CLUSTER03,265.79999999999995,2.222,01062024
14:15:00,CLUSTER03,265.79999999999995,2.222,01062024
14:20:00,CLUSTER03,265.79999999999995,2.222,01062024
14:25:00,CLUSTER03,265.79999999999995,2.222,01062024
14:30:00,CLUSTER03,265.79999999999995,2.222,01062024
14:35:00,CLUSTER03,265.79999999999995,2.222,01062024
14:40:00,CLUSTER03,265.79999999999995,2.222,01062024
14:45:00,CLUSTER03,265.79999999999995,2.222,01062024
14:50:00,CLUSTER03,265.79999999999995,2.222,01062024
14:55:00,CLUSTER03,265.79999999999995,2.222,01062024
15:00:00,CLUSTER03,265.79999999999995,2.222,01062024
15:05:00,CLUSTER03,265.79999999999995,2.222,01062024
15:10:00,CLUSTER03,265.79999999999995,2.222,01062024
15:15:00,CLUSTER03,265.79999999999995,2.222,01062024
15:20:00,CLUSTER03,265.79999999999995,2.222,01062024
15:25:00,CLUSTER03,265.79999999999995,2.222,01062024
15:30:00,CLUSTER03,265.79999999999995,2.222,01062024
15:35:00,CLUSTER03,265.79999999999995,2.222,01062024
15:40:00,CLUSTER03,265.79999999999995,2.222,01062024
15:45:00,CLUSTER03,265.79999999999995,2.222,01062024
15:50:00,CLUSTER03,265.79999999999995,2.222,01062024
15:55:00,CLUSTER03,265.79999999999995,2.222,01062024
16:00:00,CLUSTER03,265.79999999999995,2.222,01062024
16:05:00,CLUSTER03,265.79999999999995,6.8,01062024
16:10:00,CLUSTER03,265.79999999999995,6.8,01062024
16:15:00,CLUSTER03,265.79999999999995,6.8,01062024
16:20:00,CLUSTER03,265.79999999999995,6.8,01062024
16:25:00,CLUSTER03,265.79999999999995,6.8,01062024
16:30:00,CLUSTER03,265.79999999999995,6.8,01062024
16:35:00,CLUSTER03,265.79999999999995,6.8,01062024
16:40:00,CLUSTER03,265.79999999999995,6.8,01062024
16:45:00,CLUSTER03,265.79999999999995,6.8,01062024
16:50:00,CLUSTER03,265.79999999999995,6.8,01062024
16:55:00,CLUSTER03,265.79999999999995,6.8,01062024
17:00:00,CLUSTER03,265.79999999999995,6.8,01062024
17:05:00,CLUSTER03,265.79999999999995,6.8,01062024
17:10:00,CLUSTER03,265.79999999999995,6.8,01062024
17:15:00,CLUSTER03,265.79999999999995,6.8,01062024
17:20:00,CLUSTER03,265.79999999999995,6.8,01062024
17:25:00,CLUSTER03,265.79999999999995,6.8,01062024
17:30:00,CLUSTER03,265.79999999999995,6.8,01062024
17:35:00,CLUSTER03,265.79999999999995,6.8,01062024
17:40:00,CLUSTER03,265.79999999999995,6.8,01062024
17:45:00,CLUSTER03,265.79999999999995,6.8,01062024
17:50:00,CLUSTER03,265.79999999999995,6.8,01062024
17:55:00,CLUSTER03,265.79999999999995,6.8,01062024
18:00:00,CLUSTER03,265.79999999999995,6.8,01062024
18:05:00,CLUSTER03,265.79999999999995,6.8,01062024
18:10:00,CLUSTER03,265.79999999999995,6.8,01062024
18:15:00,CLUSTER03,265.79999999999995,6.8,01062024
18:20:00,CLUSTER03,265.79999999999995,6.8,01062024
18:25:00,CLUSTER03,265.79999999999995,6.8,01062024
18:30:00,CLUSTER03,265.79999999999995,6.8,01062024
18:35:00,CLUSTER03,265.79999999999995,6.8,01062024
18:40:00,CLUSTER03,265.79999999999995,6.8,01062024
18:45:00,CLUSTER03,265.79999999999995,6.8,01062024
18:50:00,CLUSTER03,265.79999999999995,6.8,01062024
18:55:00,CLUSTER03,265.79999999999995,6.8,01062024
19:00:00,CLUSTER03,265.79999999999995,6.8,01062024
19:05:00,CLUSTER03,265.79999999999995,6.8,01062024
19:10:00,CLUSTER03,265.79999999999995,6.8,01062024
19:15:00,CLUSTER03,265.79999999999995,6.8,01062024
19:20:00,CLUSTER03,265.79999999999995,6.8,01062024
19:25:00,CLUSTER03,265.79999999999995,6.8,01062024
19:30:00,CLUSTER03,265.79999999999995,6.8,01062024
19:35:00,CLUSTER03,265.79999999999995,6.8,01062024
19:40:00,CLUSTER03,265.79999999999995,6.8,01062024
19:45:00,CLUSTER03,265.79999999999995,6.8,01062024
19:50:00,CLUSTER03,265.79999999999995,6.8,01062024
19:55:00,CLUSTER03,265.79999999999995,6.8,01062024
07:05:00,CLUSTER04,4.17,0.0,01062024
07:10:00,CLUSTER04,79.1,0.0,01062024
07:15:00,CLUSTER04,16.34,0.0,01062024
07:20:00,CLUSTER04,34.540000000000006,0.003,01062024
07:25:00,CLUSTER04,36.809999999999995,0.003,01062024
07:30:00,CLUSTER04,48.370000000000005,0.005,01062024
07:35:00,CLUSTER04,61.86,0.007,01062024
07:40:00,CLUSTER04,76.57,0.008,01062024
07:45:00,CLUSTER04,87.46000000000001,0.011,01062024
07:50:00,CLUSTER04,99.15,0.014,01062024
07:55:00,CLUSTER04,119.51999999999998,0.045,01062024
08:00:00,CLUSTER04,137.18,0.053,01062024
08:05:00,CLUSTER04,159.01999999999998,0.099,01062024
08:10:00,CLUSTER04,173.85999999999999,0.105,01062024
08:15:00,CLUSTER04,199.63,0.134,01062024
08:20:00,CLUSTER04,211.03,0.18,01062024
08:25:00,CLUSTER04,222.15,0.21,01062024
08:30:00,CLUSTER04,240.02999999999997,0.203,01062024
08:35:00,CLUSTER04,253.97,0.214,01062024
08:40:00,CLUSTER04,254.20000000000002,0.284,01062024
08:45:00,CLUSTER04,254.20000000000002,0.284,01062024
08:50:00,CLUSTER04,254.20000000000002,0.284,01062024
08:55:00,CLUSTER04,254.20000000000002,0.284,01062024
09:00:00,CLUSTER04,254.20000000000002,0.284,01062024
09:05:00,CLUSTER04,254.20000000000002,0.284,01062024
09:10:00,CLUSTER04,254.20000000000002,0.284,01062024
09:15:00,CLUSTER04,254.20000000000002,0.284,01062024
09:20:00,CLUSTER04,254.20000000000002,0.284,01062024
09:25:00,CLUSTER04,254.20000000000002,0.284,01062024
09:30:00,CLUSTER04,254.20000000000002,0.284,01062024
09:35:00,CLUSTER04,254.20000000000002,0.284,01062024
09:40:00,CLUSTER04,254.20000000000002,0.284,01062024
09:45:00,CLUSTER04,254.20000000000002,0.284,01062024
09:50:00,CLUSTER04,254.20000000000002,0.284,01062024
09:55:00,CLUSTER04,254.20000000000002,0.284,01062024
10:00:00,CLUSTER04,254.20000000000002,0.284,01062024
10:05:00,CLUSTER04,254.20000000000002,0.284,01062024
10:10:00,CLUSTER04,254.20000000000002,0.284,01062024
10:15:00,CLUSTER04,254.20000000000002,0.284,01062024
10:20:00,CLUSTER04,254.20000000000002,0.284,01062024
10:25:00,CLUSTER04,254.20000000000002,0.284,01062024
10:30:00,CLUSTER04,254.20000000000002,0.284,01062024
10:35:00,CLUSTER04,254.20000000000002,0.284,01062024
10:40:00,CLUSTER04,254.20000000000002,0.284,01062024
